Year,Country code,count,Method,Moment,Value,Country
2010,PT,24306.0,Method 2,75%,0.6772816397344626,Portugal
2011,PT,23342.0,Method 2,75%,0.7056126033865727,Portugal
2012,PT,22972.0,Method 2,75%,0.7094436283390828,Portugal
2013,PT,22937.0,Method 2,75%,0.689142983523167,Portugal
2014,PT,22890.0,Method 2,75%,0.6786371675722286,Portugal
2015,PT,23409.0,Method 2,75%,0.6676648941132568,Portugal
2016,PT,23585.0,Method 2,75%,0.6674957266598806,Portugal
2017,PT,23555.0,Method 2,75%,0.6675905148987864,Portugal
2018,PT,442.0,Method 2,75%,0.6355140186915887,Portugal
1993,PT,1.0,Method 3,75%,0.5237134207870837,Portugal
1994,PT,2.0,Method 3,75%,0.6485249599650991,Portugal
1995,PT,3.0,Method 3,75%,0.7278437194557084,Portugal
1996,PT,4.0,Method 3,75%,0.8729239008436175,Portugal
1997,PT,1169.0,Method 3,75%,0.906169521890046,Portugal
1998,PT,3844.0,Method 3,75%,0.8020876836044534,Portugal
1999,PT,5353.0,Method 3,75%,0.8302425106990015,Portugal
2000,PT,5863.0,Method 3,75%,0.8383397588384873,Portugal
2001,PT,5525.0,Method 3,75%,0.8415841584158416,Portugal
2002,PT,10488.0,Method 3,75%,0.8929548797591762,Portugal
2003,PT,11969.0,Method 3,75%,0.9032983508245878,Portugal
2004,PT,11571.0,Method 3,75%,0.8917388529590882,Portugal
2005,PT,26292.0,Method 3,75%,0.9209500005485904,Portugal
2006,PT,27105.0,Method 3,75%,0.9182036888532478,Portugal
2007,PT,27524.0,Method 3,75%,0.92013867212383,Portugal
2008,PT,26685.0,Method 3,75%,0.9431326249508067,Portugal
2009,PT,26196.0,Method 3,75%,0.9650469925007299,Portugal
2010,PT,25012.0,Method 3,75%,0.9468556903618152,Portugal
2011,PT,23948.0,Method 3,75%,0.978544938137905,Portugal
2012,PT,23457.0,Method 3,75%,0.9859632380694645,Portugal
2013,PT,23649.0,Method 3,75%,0.9577317018793197,Portugal
2014,PT,23670.0,Method 3,75%,0.9563272383124022,Portugal
2015,PT,24462.0,Method 3,75%,0.9403463613953441,Portugal
2016,PT,24703.0,Method 3,75%,0.9359104921505705,Portugal
2017,PT,25091.0,Method 3,75%,0.9388852896606124,Portugal
2018,PT,467.0,Method 3,75%,0.925705738704016,Portugal
1993,PT,1.0,Method 4,75%,0.6883289124668435,Portugal
1994,PT,3.0,Method 4,75%,1.266120604278547,Portugal
1995,PT,3.0,Method 4,75%,0.9659161292169576,Portugal
1996,PT,4.0,Method 4,75%,1.0097086748567385,Portugal
1997,PT,1171.0,Method 4,75%,0.9977203107718582,Portugal
1998,PT,3817.0,Method 4,75%,0.94,Portugal
1999,PT,5318.0,Method 4,75%,0.9678388188456989,Portugal
2000,PT,5844.0,Method 4,75%,0.9716851525182804,Portugal
2001,PT,5497.0,Method 4,75%,0.9730014025245441,Portugal
2002,PT,9888.0,Method 4,75%,0.9976425166677947,Portugal
2003,PT,11110.0,Method 4,75%,1.011177697733038,Portugal
2004,PT,10837.0,Method 4,75%,0.9871373018247084,Portugal
2005,PT,25717.0,Method 4,75%,1.0013741484665089,Portugal
2006,PT,26606.0,Method 4,75%,0.9962312821252971,Portugal
2007,PT,27034.0,Method 4,75%,0.992046389093083,Portugal
2008,PT,26194.0,Method 4,75%,1.0227956202236876,Portugal
2009,PT,25682.0,Method 4,75%,1.0494264835878613,Portugal
2010,PT,24555.0,Method 4,75%,0.9955314182640546,Portugal
2011,PT,23483.0,Method 4,75%,1.0488473632394602,Portugal
2012,PT,22963.0,Method 4,75%,1.0624027520017691,Portugal
2013,PT,23248.0,Method 4,75%,0.9951266641504062,Portugal
2014,PT,23281.0,Method 4,75%,0.9944206743111416,Portugal
2015,PT,24165.0,Method 4,75%,0.982394399546465,Portugal
2016,PT,24425.0,Method 4,75%,0.9771572162753059,Portugal
2017,PT,24822.0,Method 4,75%,0.9791546006989236,Portugal
2018,PT,464.0,Method 4,75%,0.9691940991604483,Portugal
1985,DE,1.0,Method 1,Aggregate,0.387046636808455,Germany
1986,DE,1.0,Method 1,Aggregate,0.4257112231341867,Germany
1987,DE,1.0,Method 1,Aggregate,0.36518394570674045,Germany
1988,DE,2.0,Method 1,Aggregate,0.29596264078320644,Germany
1989,DE,2.0,Method 1,Aggregate,0.2770691756390663,Germany
1990,DE,2.0,Method 1,Aggregate,0.35020865818604485,Germany
1991,DE,1.0,Method 1,Aggregate,0.37265286201331116,Germany
1993,DE,2.0,Method 1,Aggregate,0.47028210404493237,Germany
1994,DE,2.0,Method 1,Aggregate,0.4333217045822365,Germany
1995,DE,2.0,Method 1,Aggregate,0.3996183239451124,Germany
1996,DE,3.0,Method 1,Aggregate,0.41174844746215566,Germany
1997,DE,3.0,Method 1,Aggregate,0.4290304397243798,Germany
1998,DE,2.0,Method 1,Aggregate,0.7334971446772689,Germany
1999,DE,4.0,Method 1,Aggregate,0.4416798772981279,Germany
2000,DE,8.0,Method 1,Aggregate,0.41052170732340215,Germany
2001,DE,44.0,Method 1,Aggregate,0.49541649705920576,Germany
2002,DE,102.0,Method 1,Aggregate,0.5255883517024417,Germany
2003,DE,116.0,Method 1,Aggregate,0.5342450656840982,Germany
2004,DE,142.0,Method 1,Aggregate,0.5366098774292892,Germany
2005,DE,190.0,Method 1,Aggregate,0.5542833441986103,Germany
2006,DE,245.0,Method 1,Aggregate,0.5437682020034066,Germany
2007,DE,266.0,Method 1,Aggregate,0.4823199556475082,Germany
2008,DE,252.0,Method 1,Aggregate,0.4852331449091467,Germany
2009,DE,254.0,Method 1,Aggregate,0.5734396919572609,Germany
2010,DE,235.0,Method 1,Aggregate,0.4707597405853383,Germany
2011,DE,257.0,Method 1,Aggregate,0.43911262240932863,Germany
2012,DE,241.0,Method 1,Aggregate,0.4689021284284065,Germany
2013,DE,254.0,Method 1,Aggregate,0.48782850795153004,Germany
2014,DE,240.0,Method 1,Aggregate,0.48018892141968167,Germany
2015,DE,259.0,Method 1,Aggregate,0.5110590114051049,Germany
2016,DE,240.0,Method 1,Aggregate,0.4343108655839091,Germany
2017,DE,205.0,Method 1,Aggregate,0.4563344043809971,Germany
2018,DE,32.0,Method 1,Aggregate,0.37330110730343086,Germany
1987,DE,1.0,Method 2,Aggregate,0.487536495199281,Germany
1988,DE,2.0,Method 2,Aggregate,0.5042743657407186,Germany
1989,DE,2.0,Method 2,Aggregate,0.4558543526300794,Germany
1990,DE,1.0,Method 2,Aggregate,0.5452297531457061,Germany
1991,DE,1.0,Method 2,Aggregate,0.5525777672403466,Germany
1993,DE,2.0,Method 2,Aggregate,0.8828654998547415,Germany
1994,DE,3.0,Method 2,Aggregate,0.7526779055693321,Germany
1995,DE,4.0,Method 2,Aggregate,0.5788145749266873,Germany
1996,DE,19.0,Method 2,Aggregate,0.49240823404523365,Germany
1997,DE,32.0,Method 2,Aggregate,0.16200317574004466,Germany
1998,DE,64.0,Method 2,Aggregate,0.26707568142059596,Germany
1999,DE,236.0,Method 2,Aggregate,0.37283343441918343,Germany
2000,DE,548.0,Method 2,Aggregate,0.40473345863274013,Germany
2001,DE,1417.0,Method 2,Aggregate,0.40169885294665353,Germany
2002,DE,2711.0,Method 2,Aggregate,0.4086694864889219,Germany
2003,DE,4172.0,Method 2,Aggregate,0.4161754754732839,Germany
2004,DE,5475.0,Method 2,Aggregate,0.4230885863852715,Germany
2005,DE,6844.0,Method 2,Aggregate,0.3848558662651384,Germany
2006,DE,6797.0,Method 2,Aggregate,0.39962146582706565,Germany
2007,DE,6080.0,Method 2,Aggregate,0.3704288817444385,Germany
2008,DE,6532.0,Method 2,Aggregate,0.37057021744930596,Germany
2009,DE,6931.0,Method 2,Aggregate,0.3902528671470716,Germany
2010,DE,7352.0,Method 2,Aggregate,0.3609067685788908,Germany
2011,DE,7612.0,Method 2,Aggregate,0.36040593025673356,Germany
2012,DE,7769.0,Method 2,Aggregate,0.3723057779399582,Germany
2013,DE,7832.0,Method 2,Aggregate,0.37580760152929155,Germany
2014,DE,3758.0,Method 2,Aggregate,0.3719282155155265,Germany
2015,DE,3288.0,Method 2,Aggregate,0.3538081133140538,Germany
2016,DE,2967.0,Method 2,Aggregate,0.34550538100028005,Germany
2017,DE,2101.0,Method 2,Aggregate,0.3448002094862105,Germany
2018,DE,168.0,Method 2,Aggregate,0.29248952805755524,Germany
1985,DE,1.0,Method 3,Aggregate,1.0241254426254154,Germany
1986,DE,2.0,Method 3,Aggregate,0.4635222259925348,Germany
1987,DE,5.0,Method 3,Aggregate,0.6599805674660789,Germany
1988,DE,6.0,Method 3,Aggregate,0.745208841893254,Germany
1989,DE,9.0,Method 3,Aggregate,0.7353698668477953,Germany
1990,DE,18.0,Method 3,Aggregate,0.7124921351370397,Germany
1991,DE,26.0,Method 3,Aggregate,0.8684777191174156,Germany
1992,DE,86.0,Method 3,Aggregate,0.7664065139588643,Germany
1993,DE,119.0,Method 3,Aggregate,0.7302528295701229,Germany
1994,DE,201.0,Method 3,Aggregate,0.570363193230397,Germany
1995,DE,291.0,Method 3,Aggregate,0.5683495391062166,Germany
1996,DE,385.0,Method 3,Aggregate,0.5557820582815655,Germany
1997,DE,469.0,Method 3,Aggregate,0.557231891454352,Germany
1998,DE,641.0,Method 3,Aggregate,0.520906345959853,Germany
1999,DE,960.0,Method 3,Aggregate,0.5406103641235221,Germany
2000,DE,1076.0,Method 3,Aggregate,0.5890661614548215,Germany
2001,DE,1699.0,Method 3,Aggregate,0.7194747867553467,Germany
2002,DE,3197.0,Method 3,Aggregate,0.7186925676866209,Germany
2003,DE,4943.0,Method 3,Aggregate,0.6803571548132361,Germany
2004,DE,6554.0,Method 3,Aggregate,0.8075138112095008,Germany
2005,DE,9547.0,Method 3,Aggregate,0.7397768729885361,Germany
2006,DE,10568.0,Method 3,Aggregate,0.7228502098350374,Germany
2007,DE,9913.0,Method 3,Aggregate,0.6812642161404772,Germany
2008,DE,10208.0,Method 3,Aggregate,0.720408264334896,Germany
2009,DE,10481.0,Method 3,Aggregate,0.7897548931980884,Germany
2010,DE,10871.0,Method 3,Aggregate,0.6961769528909131,Germany
2011,DE,11181.0,Method 3,Aggregate,0.6831635494312652,Germany
2012,DE,11318.0,Method 3,Aggregate,0.7261501852157831,Germany
2013,DE,11426.0,Method 3,Aggregate,0.7291199127634258,Germany
2014,DE,7410.0,Method 3,Aggregate,0.7251325422765549,Germany
2015,DE,6979.0,Method 3,Aggregate,0.718351728030498,Germany
2016,DE,6363.0,Method 3,Aggregate,0.7199396418548439,Germany
2017,DE,4653.0,Method 3,Aggregate,0.7190175820442105,Germany
2018,DE,292.0,Method 3,Aggregate,0.644875222063095,Germany
1985,DE,1.0,Method 4,Aggregate,1.4372390997408162,Germany
1986,DE,2.0,Method 4,Aggregate,0.5214486806317699,Germany
1987,DE,5.0,Method 4,Aggregate,0.7127546708454331,Germany
1988,DE,7.0,Method 4,Aggregate,0.8270865406001647,Germany
1989,DE,10.0,Method 4,Aggregate,0.8173617856038775,Germany
1990,DE,17.0,Method 4,Aggregate,0.801661563737001,Germany
1991,DE,26.0,Method 4,Aggregate,1.0479277394294955,Germany
1992,DE,88.0,Method 4,Aggregate,0.8844046772604196,Germany
1993,DE,123.0,Method 4,Aggregate,0.817275156760976,Germany
1994,DE,205.0,Method 4,Aggregate,0.64527494633235,Germany
1995,DE,301.0,Method 4,Aggregate,0.6326139630966623,Germany
1996,DE,393.0,Method 4,Aggregate,0.6195701872349795,Germany
1997,DE,475.0,Method 4,Aggregate,0.6273768201289295,Germany
1998,DE,659.0,Method 4,Aggregate,0.5625387401528025,Germany
1999,DE,984.0,Method 4,Aggregate,0.6162269957086103,Germany
2000,DE,1098.0,Method 4,Aggregate,0.6663391347136788,Germany
2001,DE,1685.0,Method 4,Aggregate,0.8180007457065704,Germany
2002,DE,3161.0,Method 4,Aggregate,0.8255958184309784,Germany
2003,DE,4907.0,Method 4,Aggregate,0.8745640997404117,Germany
2004,DE,6519.0,Method 4,Aggregate,0.9028607789475547,Germany
2005,DE,9490.0,Method 4,Aggregate,0.8406644875222715,Germany
2006,DE,10509.0,Method 4,Aggregate,0.8338866822288259,Germany
2007,DE,9865.0,Method 4,Aggregate,0.7775674939627354,Germany
2008,DE,10154.0,Method 4,Aggregate,0.8347511290715773,Germany
2009,DE,10412.0,Method 4,Aggregate,0.9055835563483448,Germany
2010,DE,10814.0,Method 4,Aggregate,0.789760846271358,Germany
2011,DE,11131.0,Method 4,Aggregate,0.7724849850892607,Germany
2012,DE,11263.0,Method 4,Aggregate,0.804866902068307,Germany
2013,DE,11376.0,Method 4,Aggregate,0.8191864496338567,Germany
2014,DE,7376.0,Method 4,Aggregate,0.8151297456176158,Germany
2015,DE,6941.0,Method 4,Aggregate,0.7972690133269036,Germany
2016,DE,6328.0,Method 4,Aggregate,0.8140560212339214,Germany
2017,DE,4639.0,Method 4,Aggregate,0.8084474125625202,Germany
2018,DE,290.0,Method 4,Aggregate,0.7446274759961141,Germany
1990,ES,2.0,Method 1,Aggregate,0.48864723401288884,Spain
1991,ES,8.0,Method 1,Aggregate,0.32093354370556987,Spain
1992,ES,61.0,Method 1,Aggregate,0.3481336726892955,Spain
1993,ES,158.0,Method 1,Aggregate,0.3809999657613047,Spain
1994,ES,258.0,Method 1,Aggregate,0.3535434062302042,Spain
1995,ES,391.0,Method 1,Aggregate,0.3387872400897566,Spain
1996,ES,604.0,Method 1,Aggregate,0.2369006048299613,Spain
1997,ES,689.0,Method 1,Aggregate,0.2338269712424251,Spain
1998,ES,706.0,Method 1,Aggregate,0.210286330310969,Spain
1999,ES,862.0,Method 1,Aggregate,0.2424260620187071,Spain
2000,ES,2032.0,Method 1,Aggregate,0.2275245022607158,Spain
2001,ES,26127.0,Method 1,Aggregate,0.26164142786275135,Spain
2002,ES,760.0,Method 1,Aggregate,0.25724374552724755,Spain
2003,ES,424.0,Method 1,Aggregate,0.36458935181719404,Spain
2004,ES,213.0,Method 1,Aggregate,0.2748817223339642,Spain
2005,ES,91.0,Method 1,Aggregate,0.2936431580714741,Spain
2006,ES,13.0,Method 1,Aggregate,0.11978189963771806,Spain
2007,ES,7.0,Method 1,Aggregate,0.08326851662727378,Spain
2008,ES,2.0,Method 1,Aggregate,0.033561295834373894,Spain
2009,ES,2.0,Method 1,Aggregate,0.01933538795643632,Spain
2010,ES,4.0,Method 1,Aggregate,0.02832678706115571,Spain
2011,ES,4.0,Method 1,Aggregate,0.047557396017380946,Spain
2012,ES,4.0,Method 1,Aggregate,0.04244693761270488,Spain
2013,ES,4.0,Method 1,Aggregate,0.33777377528356173,Spain
2014,ES,5.0,Method 1,Aggregate,0.3200290154309901,Spain
2015,ES,6.0,Method 1,Aggregate,0.08910218823609689,Spain
2016,ES,2.0,Method 1,Aggregate,0.02420265432615893,Spain
1987,ES,1.0,Method 2,Aggregate,0.15754620755041185,Spain
1988,ES,1.0,Method 2,Aggregate,0.16162857573660594,Spain
1989,ES,5.0,Method 2,Aggregate,0.4909261926642192,Spain
1990,ES,102.0,Method 2,Aggregate,0.4174929249300928,Spain
1991,ES,670.0,Method 2,Aggregate,0.4283587390811777,Spain
1992,ES,2596.0,Method 2,Aggregate,0.4613090529949347,Spain
1993,ES,6713.0,Method 2,Aggregate,0.5782776636023161,Spain
1994,ES,23212.0,Method 2,Aggregate,0.4160960527831483,Spain
1995,ES,30133.0,Method 2,Aggregate,0.4033310602101975,Spain
1996,ES,37277.0,Method 2,Aggregate,0.4069482746515712,Spain
1997,ES,38843.0,Method 2,Aggregate,0.39214742224682375,Spain
1998,ES,41991.0,Method 2,Aggregate,0.3839736401077678,Spain
1999,ES,44902.0,Method 2,Aggregate,0.38193018122176436,Spain
2000,ES,47552.0,Method 2,Aggregate,0.37809272942327976,Spain
2001,ES,56328.0,Method 2,Aggregate,0.3764439983039548,Spain
2002,ES,59559.0,Method 2,Aggregate,0.37927746338701385,Spain
2003,ES,36607.0,Method 2,Aggregate,0.36026849955564827,Spain
2004,ES,38988.0,Method 2,Aggregate,0.35523846281634874,Spain
2005,ES,64516.0,Method 2,Aggregate,0.3681903481482515,Spain
2006,ES,65878.0,Method 2,Aggregate,0.3626104791818924,Spain
2007,ES,62291.0,Method 2,Aggregate,0.3542227594032498,Spain
2008,ES,62049.0,Method 2,Aggregate,0.3850419711292006,Spain
2009,ES,60782.0,Method 2,Aggregate,0.4016380311314313,Spain
2010,ES,58922.0,Method 2,Aggregate,0.3884000943854267,Spain
2011,ES,57268.0,Method 2,Aggregate,0.3945572679547141,Spain
2012,ES,55494.0,Method 2,Aggregate,0.38393652543984236,Spain
2013,ES,54376.0,Method 2,Aggregate,0.37973660488023675,Spain
2014,ES,54577.0,Method 2,Aggregate,0.3733031729036188,Spain
2015,ES,56022.0,Method 2,Aggregate,0.35682289047936516,Spain
2016,ES,57505.0,Method 2,Aggregate,0.36438743454343614,Spain
2017,ES,54322.0,Method 2,Aggregate,0.3586532774903068,Spain
2018,ES,428.0,Method 2,Aggregate,0.24359198327046594,Spain
1987,ES,1.0,Method 3,Aggregate,0.20361470148752525,Spain
1988,ES,1.0,Method 3,Aggregate,0.24811564002551684,Spain
1989,ES,5.0,Method 3,Aggregate,0.6829036313628091,Spain
1990,ES,110.0,Method 3,Aggregate,0.6380924420966961,Spain
1991,ES,787.0,Method 3,Aggregate,0.6640969175101323,Spain
1992,ES,3003.0,Method 3,Aggregate,0.7106895288232198,Spain
1993,ES,7417.0,Method 3,Aggregate,0.8324514958139612,Spain
1994,ES,24119.0,Method 3,Aggregate,0.6719865009196772,Spain
1995,ES,31069.0,Method 3,Aggregate,0.6252375763662152,Spain
1996,ES,38372.0,Method 3,Aggregate,0.6361597241733196,Spain
1997,ES,40254.0,Method 3,Aggregate,0.6111326392230593,Spain
1998,ES,43811.0,Method 3,Aggregate,0.6000292156670404,Spain
1999,ES,47870.0,Method 3,Aggregate,0.5994799469992459,Spain
2000,ES,51535.0,Method 3,Aggregate,0.5954347429358887,Spain
2001,ES,59329.0,Method 3,Aggregate,0.611665622120589,Spain
2002,ES,64805.0,Method 3,Aggregate,0.6295918897333275,Spain
2003,ES,65382.0,Method 3,Aggregate,0.6266238160028302,Spain
2004,ES,64397.0,Method 3,Aggregate,0.6151373713212801,Spain
2005,ES,65138.0,Method 3,Aggregate,0.6192633718521989,Spain
2006,ES,66273.0,Method 3,Aggregate,0.6190725629240267,Spain
2007,ES,62507.0,Method 3,Aggregate,0.5991998200883037,Spain
2008,ES,62459.0,Method 3,Aggregate,0.6515429799053242,Spain
2009,ES,60862.0,Method 3,Aggregate,0.7020382427425204,Spain
2010,ES,58778.0,Method 3,Aggregate,0.6564837587650727,Spain
2011,ES,56924.0,Method 3,Aggregate,0.6678151980466432,Spain
2012,ES,54966.0,Method 3,Aggregate,0.6809096554000077,Spain
2013,ES,53884.0,Method 3,Aggregate,0.6596263649880569,Spain
2014,ES,54467.0,Method 3,Aggregate,0.6346624145947897,Spain
2015,ES,56113.0,Method 3,Aggregate,0.6150821876915475,Spain
2016,ES,57698.0,Method 3,Aggregate,0.5864636074545164,Spain
2017,ES,54502.0,Method 3,Aggregate,0.5936866075306991,Spain
2018,ES,429.0,Method 3,Aggregate,0.4879373955251502,Spain
1987,ES,1.0,Method 4,Aggregate,0.28765506325543,Spain
1988,ES,1.0,Method 4,Aggregate,0.3482485424132759,Spain
1989,ES,5.0,Method 4,Aggregate,0.7850360787800008,Spain
1990,ES,110.0,Method 4,Aggregate,0.7247603573104896,Spain
1991,ES,791.0,Method 4,Aggregate,0.7654124804892803,Spain
1992,ES,3021.0,Method 4,Aggregate,0.8113582904853325,Spain
1993,ES,7472.0,Method 4,Aggregate,0.9902959245848556,Spain
1994,ES,24163.0,Method 4,Aggregate,0.7807957038091907,Spain
1995,ES,31253.0,Method 4,Aggregate,0.729592732230441,Spain
1996,ES,38835.0,Method 4,Aggregate,0.7366362715371713,Spain
1997,ES,40618.0,Method 4,Aggregate,0.7223744746646834,Spain
1998,ES,44136.0,Method 4,Aggregate,0.6987142614517772,Spain
1999,ES,48064.0,Method 4,Aggregate,0.6991792775461617,Spain
2000,ES,51571.0,Method 4,Aggregate,0.6980137876220436,Spain
2001,ES,60185.0,Method 4,Aggregate,0.7208053065231846,Spain
2002,ES,65220.0,Method 4,Aggregate,0.7475367967975949,Spain
2003,ES,65120.0,Method 4,Aggregate,0.745151871895399,Spain
2004,ES,64015.0,Method 4,Aggregate,0.7289019343067541,Spain
2005,ES,64657.0,Method 4,Aggregate,0.7344826168440497,Spain
2006,ES,65845.0,Method 4,Aggregate,0.7311861629234898,Spain
2007,ES,62015.0,Method 4,Aggregate,0.7018676685070512,Spain
2008,ES,61856.0,Method 4,Aggregate,0.7611820365009384,Spain
2009,ES,59852.0,Method 4,Aggregate,0.833283592353911,Spain
2010,ES,57820.0,Method 4,Aggregate,0.7742161760589183,Spain
2011,ES,55992.0,Method 4,Aggregate,0.7809473434620823,Spain
2012,ES,54027.0,Method 4,Aggregate,0.8026533659794597,Spain
2013,ES,53014.0,Method 4,Aggregate,0.7696985341820263,Spain
2014,ES,53782.0,Method 4,Aggregate,0.7334167029268062,Spain
2015,ES,55493.0,Method 4,Aggregate,0.710503392826166,Spain
2016,ES,57192.0,Method 4,Aggregate,0.6703386811893004,Spain
2017,ES,54072.0,Method 4,Aggregate,0.6854968629455624,Spain
2018,ES,420.0,Method 4,Aggregate,0.5869967846270295,Spain
1992,FR,1.0,Method 1,Aggregate,1.118207521539562,France
1993,FR,1.0,Method 1,Aggregate,0.725948850676892,France
1994,FR,1.0,Method 1,Aggregate,0.4566139069406424,France
1997,FR,1.0,Method 1,Aggregate,0.4564210019193443,France
1998,FR,1.0,Method 1,Aggregate,0.41930739422128804,France
1999,FR,4.0,Method 1,Aggregate,0.34940123767464715,France
2000,FR,4.0,Method 1,Aggregate,0.37363506345317815,France
2001,FR,3.0,Method 1,Aggregate,0.3865919335925463,France
2002,FR,4.0,Method 1,Aggregate,0.6976125892596059,France
2003,FR,4.0,Method 1,Aggregate,0.5041123247862516,France
2004,FR,6.0,Method 1,Aggregate,0.4334708683530799,France
2005,FR,7.0,Method 1,Aggregate,0.44601203100060965,France
2006,FR,4.0,Method 1,Aggregate,0.4545022919332538,France
2007,FR,3.0,Method 1,Aggregate,0.3012058139488569,France
2008,FR,5.0,Method 1,Aggregate,0.4152701682125665,France
2009,FR,6.0,Method 1,Aggregate,0.4904920331817678,France
2010,FR,9.0,Method 1,Aggregate,0.4793058092573187,France
2011,FR,9.0,Method 1,Aggregate,0.4683005613715397,France
2012,FR,8.0,Method 1,Aggregate,0.477823164795481,France
2013,FR,9.0,Method 1,Aggregate,0.3722908884473619,France
2014,FR,12.0,Method 1,Aggregate,0.48542693289439237,France
2015,FR,7.0,Method 1,Aggregate,0.31307614368573744,France
2016,FR,10.0,Method 1,Aggregate,0.381725367479595,France
2017,FR,6.0,Method 1,Aggregate,0.4071981939160795,France
2018,FR,3.0,Method 1,Aggregate,0.5471415036286739,France
1992,FR,1.0,Method 2,Aggregate,3.4229243160386753,France
1993,FR,1.0,Method 2,Aggregate,1.2812987439454888,France
1995,FR,26433.0,Method 2,Aggregate,0.35961151518633117,France
1996,FR,48143.0,Method 2,Aggregate,0.37004076553898985,France
1997,FR,51661.0,Method 2,Aggregate,0.3598669772458577,France
1998,FR,56836.0,Method 2,Aggregate,0.3525219791618285,France
1999,FR,60993.0,Method 2,Aggregate,0.3426353905019033,France
2000,FR,64182.0,Method 2,Aggregate,0.3305700774015788,France
2001,FR,67379.0,Method 2,Aggregate,0.3265447317944733,France
2002,FR,70404.0,Method 2,Aggregate,0.3244348591960296,France
2003,FR,71276.0,Method 2,Aggregate,0.31898221841983926,France
2004,FR,71407.0,Method 2,Aggregate,0.3062457277402268,France
2005,FR,71545.0,Method 2,Aggregate,0.3072732591574324,France
2006,FR,71966.0,Method 2,Aggregate,0.301449722460813,France
